ctlabel,borocode,boroname,ct2020,boroct2020,cdeligibil,ntaname,nta2020,cdta2020,cdtaname,geoid,shape_leng,shape_area
"562","3",Brooklyn,"056200","3056200",,Madison,BK1502,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047056200",5590.0854904600000736536458134651184,1838820.7447699999902397394180297851562
"561","3",Brooklyn,"056100","3056100",,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047056100",8469.7915207099995313910767436027527,3577848.1837300001643598079681396484375
"569","3",Brooklyn,"056900","3056900",,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047056900",5735.0621126300002288189716637134552,1376243.6534400000236928462982177734375
"568","3",Brooklyn,"056800","3056800",,Madison,BK1502,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047056800",5221.4524359699998967698775231838226,1267976.2040500000584870576858520507812
"566","3",Brooklyn,"056600","3056600",,Madison,BK1502,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047056600",5577.8400875300003463053144514560699,1846300.3342999999877065420150756835938
"565","3",Brooklyn,"056500","3056500",,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047056500",6717.4389620000001741573214530944824,2557314.2579899998381733894348144531250
"573","3",Brooklyn,"057300","3057300",,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047057300",5625.8688148199998977361246943473816,1831149.7496799998916685581207275390625
"572","3",Brooklyn,"057200","3057200",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047057200",6491.8944671999997808597981929779053,2622725.2164099998772144317626953125000
"571","3",Brooklyn,"057100","3057100",,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047057100",5516.2107495700001891236752271652222,1892836.4620600000489503145217895507812
"570","3",Brooklyn,"057000","3057000",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047057000",8653.4163826399999379646033048629761,2824696.8681399999186396598815917968750
"578","3",Brooklyn,"057800","3057800",,Madison,BK1502,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047057800",5522.4137570599996251985430717468262,1853782.0653800000436604022979736328125
"576","3",Brooklyn,"057600","3057600",,Madison,BK1502,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047057600",5342.0010980300003211596049368381500,1707334.5019300000276416540145874023438
"575","3",Brooklyn,"057500","3057500",,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047057500",6995.2392221999998582759872078895569,1952560.4305000000167638063430786132812
"574","3",Brooklyn,"057400","3057400",,Madison,BK1502,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047057400",6539.2389377500003320164978504180908,1713577.6213599999900907278060913085938
"508.04","3",Brooklyn,"050804","3050804",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047050804",4305.9477462100003322120755910873413,1110945.7000899999402463436126708984375
"508.01","3",Brooklyn,"050801","3050801",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047050801",3754.8073845700000674696639180183411,843739.4891310000093653798103332519531
"507","3",Brooklyn,"050700","3050700",,South Williamsburg,BK0103,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047050700",6142.6152208000003156485036015510559,1877637.0270100000780075788497924804688
"505","3",Brooklyn,"050500","3050500",,East Williamsburg,BK0104,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047050500",6040.6819313100004364969208836555481,1823285.5964200000744313001632690429688
"511","3",Brooklyn,"051100","3051100",,East Williamsburg,BK0104,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047051100",5290.6590778399995542713440954685211,1711548.9102300000376999378204345703125
"510.02","3",Brooklyn,"051002","3051002",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047051002",4483.6092657400004100054502487182617,1152098.8139599999412894248962402343750
"510.01","3",Brooklyn,"051001","3051001",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047051001",3652.7260507099999813362956047058105,828176.3973860000260174274444580078125
"509","3",Brooklyn,"050900","3050900",,South Williamsburg,BK0103,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047050900",5020.2541981499998655635863542556763,1526103.1871100000571459531784057617188
"516.01","3",Brooklyn,"051601","3051601",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047051601",4556.0098286700003882288001477718353,1247781.4053100000601261854171752929688
"515","3",Brooklyn,"051500","3051500",,Williamsburg,BK0102,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047051500",6866.8210749899999427725560963153839,2013938.7657200000248849391937255859375
"514","3",Brooklyn,"051400","3051400",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047051400",6293.5624699399995733983814716339111,1949161.5978399999439716339111328125000
"513","3",Brooklyn,"051300","3051300",,Williamsburg,BK0102,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047051300",7164.9265133899998545530252158641815,2775918.8771799998357892036437988281250
"519","3",Brooklyn,"051900","3051900",,Williamsburg,BK0102,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047051900",7491.2544643800001722411252558231354,2959027.7420500000007450580596923828125
"518","3",Brooklyn,"051800","3051800",,Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047051800",6299.5753261899999415618367493152618,2170111.4136299998499453067779541015625
"517","3",Brooklyn,"051700","3051700",,Williamsburg,BK0102,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047051700",6225.1786916299997756141237914562225,2020312.3924300000071525573730468750000
"516.02","3",Brooklyn,"051602","3051602",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047051602",4557.1631887000003189314156770706177,979567.9835879999445751309394836425781
"526","3",Brooklyn,"052600","3052600",,Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047052600",6736.7247533500003555673174560070038,1823527.0974500000011175870895385742188
"525","3",Brooklyn,"052500","3052500",,Williamsburg,BK0102,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047052500",5018.7487535800000841845758259296417,1340183.5566100000869482755661010742188
"523","3",Brooklyn,"052300","3052300",,Williamsburg,BK0102,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047052300",5054.8086312599998564110137522220612,1555953.9319400000385940074920654296875
"520","3",Brooklyn,"052000","3052000",,Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047052000",6972.9377620300001581199467182159424,2056594.5924500001128762960433959960938
"530","3",Brooklyn,"053000","3053000",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047053000",5637.1140187900000455556437373161316,1861289.9602799999993294477462768554688
"529","3",Brooklyn,"052900","3052900",,South Williamsburg,BK0103,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047052900",6118.9840818000002400367520749568939,1882580.8434800000395625829696655273438
"528","3",Brooklyn,"052800","3052800",,Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047052800",7275.9021689900000637862831354141235,1891640.2870300000067800283432006835938
"527","3",Brooklyn,"052700","3052700",,Williamsburg,BK0102,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047052700",6487.3953988200000821962021291255951,2047896.1713199999649077653884887695312
"533","3",Brooklyn,"053300","3053300",,South Williamsburg,BK0103,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047053300",6035.1024985200001538032665848731995,2078811.9970199998933821916580200195312
"532","3",Brooklyn,"053200","3053200",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047053200",6887.3404428699996060458943247795105,1876179.1097299999091774225234985351562
"531.02","3",Brooklyn,"053102","3053102",,South Williamsburg,BK0103,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047053102",5237.9811154700000770390033721923828,892907.8522789999842643737792968750000
"531.01","3",Brooklyn,"053101","3053101",,South Williamsburg,BK0103,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047053101",4230.1189074100002471823245286941528,848807.9092309999978169798851013183594
"538","3",Brooklyn,"053800","3053800",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047053800",5802.0582238400002097478136420249939,1770108.3679700000211596488952636718750
"537","3",Brooklyn,"053700","3053700",,South Williamsburg,BK0103,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047053700",5673.1564715200001955963671207427979,1802604.1236799999605864286422729492188
"535","3",Brooklyn,"053500","3053500",,South Williamsburg,BK0103,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047053500",5212.9878301899989310186356306076050,1406193.2792400000616908073425292968750
"534","3",Brooklyn,"053400","3053400",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047053400",5639.9513839100000041071325540542603,1866105.7791500000748783349990844726562
"652","3",Brooklyn,"065200","3065200",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047065200",6363.2773695599998973193578422069550,1882864.4511400000192224979400634765625
"650","3",Brooklyn,"065000","3065000",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047065000",5765.9375576100001126178540289402008,1789145.9859199998900294303894042968750
"648","3",Brooklyn,"064800","3064800",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047064800",5217.2647728100000676931813359260559,1631120.7831699999514967203140258789062
"646","3",Brooklyn,"064600","3064600",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047064600",5619.5892260600003282888792455196381,1782721.3977300000842660665512084960938
"660","3",Brooklyn,"066000","3066000",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047066000",5223.5969133299995519337244331836700,1639605.3504699999466538429260253906250
"658","3",Brooklyn,"065800","3065800",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047065800",6272.7162008900004366296343505382538,1650702.2788599999621510505676269531250
"656","3",Brooklyn,"065600","3065600",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047065600",5236.6605145300000003771856427192688,1653144.0129800001159310340881347656250
"654","3",Brooklyn,"065400","3065400",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047065400",6780.0033187400003953371196985244751,1631231.6237300001084804534912109375000
"676","3",Brooklyn,"067600","3067600",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047067600",6353.5350317000002178247086703777313,1672665.8393500000238418579101562500000
"674","3",Brooklyn,"067400","3067400",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047067400",7270.4980133899998691049404442310333,2039940.9256599999498575925827026367188
"672","3",Brooklyn,"067200","3067200",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047067200",8333.1654703700005484279245138168335,1869823.2900400001090019941329956054688
"670","3",Brooklyn,"067000","3067000",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047067000",6229.3502705900000364636071026325226,2243640.0564999999478459358215332031250
"686","3",Brooklyn,"068600","3068600",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047068600",6255.0905743000002985354512929916382,1592924.3607300000730901956558227539062
"682","3",Brooklyn,"068200","3068200",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047068200",6486.6963609399999768356792628765106,2176848.6941800001077353954315185546875
"680","3",Brooklyn,"068000","3068000",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047068000",5527.0637775900004271534271538257599,1817783.3086500000208616256713867187500
"678","3",Brooklyn,"067800","3067800",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047067800",5416.4153987199997573043219745159149,1789096.1564100000541657209396362304688
"696.01","3",Brooklyn,"069601","3069601",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047069601",10389.0737678999994386686012148857117,4532216.3601700002327561378479003906250
"692","3",Brooklyn,"069200","3069200",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047069200",6487.9485631099996680859476327896118,1952887.6374200000427663326263427734375
"690","3",Brooklyn,"069000","3069000",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047069000",6663.1434594599995762109756469726562,1861628.9301400000695139169692993164062
"688","3",Brooklyn,"068800","3068800",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047068800",5544.8932663200002934900112450122833,1686416.9526800001040101051330566406250
"702.03","3",Brooklyn,"070203","3070203",,Jamaica Bay (West),BK5692,BK56,BK56 Jamaica Bay (West) (JIA 56 Approximation),"36047070203",136901.8297219999949447810649871826172,39754276.8935000076889991760253906250000
"702.01","3",Brooklyn,"070201","3070201",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047070201",17924.8575020999996922910213470458984,11085721.4580000005662441253662109375000
"700","3",Brooklyn,"070000","3070000",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047070000",6151.5059428100003060535527765750885,2177086.0564000001177191734313964843750
"698","3",Brooklyn,"069800","3069800",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047069800",27352.4502071999995678197592496871948,5428346.5370100000873208045959472656250
"726","3",Brooklyn,"072600","3072600",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047072600",7156.1780669999998281127773225307465,2962944.1246600002050399780273437500000
"724","3",Brooklyn,"072400","3072400",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047072400",6556.4127192899995861807838082313538,2068970.2262800000607967376708984375000
"722","3",Brooklyn,"072200","3072200",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047072200",8425.5280853399999614339321851730347,2769417.6790700000710785388946533203125
"720","3",Brooklyn,"072000","3072000",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047072000",6664.5162140200000067125074565410614,1701872.0097300000488758087158203125000
"734","3",Brooklyn,"073400","3073400",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047073400",5187.8447262199988472275435924530029,1626697.9636999999638646841049194335938
"732","3",Brooklyn,"073200","3073200",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047073200",5434.7146190900002693524584174156189,1722429.1652400000020861625671386718750
"730","3",Brooklyn,"073000","3073000",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047073000",7815.9229068000004190253093838691711,1991258.0061000001151114702224731445312
"728","3",Brooklyn,"072800","3072800",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047072800",7568.7286020000001371954567730426788,2282665.4097099998034536838531494140625
"586","3",Brooklyn,"058600","3058600",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047058600",5442.1397784299997510970570147037506,1759616.2037599999457597732543945312500
"584","3",Brooklyn,"058400","3058400",,Gravesend (East)-Homecrest,BK1501,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047058400",5767.6915205799996329005807638168335,2029005.5042600000742822885513305664062
"582","3",Brooklyn,"058200","3058200",,Gravesend (East)-Homecrest,BK1501,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047058200",5388.1233156799999051145277917385101,1738266.6833699999842792749404907226562
"580","3",Brooklyn,"058000","3058000",,Madison,BK1502,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047058000",5340.4564171499996518832631409168243,1707766.4785500001162290573120117187500
"590","3",Brooklyn,"059000","3059000",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047059000",5777.4095204699997339048422873020172,1704089.7488200000952929258346557617188
"589.02","3",Brooklyn,"058902","3058902",,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047058902",8753.4096330100001068785786628723145,2403423.1465900000184774398803710937500
"589.01","3",Brooklyn,"058901","3058901",,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047058901",7508.4025095699998928466811776161194,2170252.3370099999010562896728515625000
"588","3",Brooklyn,"058800","3058800",,Gravesend (East)-Homecrest,BK1501,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047058800",5325.4692795800001476891338825225830,1718520.7109300000593066215515136718750
"594.02","3",Brooklyn,"059402","3059402",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047059402",8094.7736815600001136772334575653076,3470556.2243900001049041748046875000000
"593","3",Brooklyn,"059300","3059300",,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047059300",6065.7996239699996294802986085414886,2033982.7664499999955296516418457031250
"592","3",Brooklyn,"059200","3059200",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047059200",8185.0957057499999791616573929786682,2360097.7825699998065829277038574218750
"591","3",Brooklyn,"059100","3059100",,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047059100",5941.5297891800000797957181930541992,2062727.2612799999769777059555053710938
"598","3",Brooklyn,"059800","3059800",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047059800",7239.3949606699998184922151267528534,2145271.5529200001619756221771240234375
"596","3",Brooklyn,"059600","3059600",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047059600",6850.7053699500002039712853729724884,1863185.1211999999359250068664550781250
"594.04","3",Brooklyn,"059404","3059404",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047059404",6340.4738082800004121963866055011749,2302530.9434799998998641967773437500000
"594.03","3",Brooklyn,"059403","3059403",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047059403",6001.0116063900004519382491707801819,2225484.9893399998545646667480468750000
"500.01","3",Brooklyn,"050001","3050001",,Windsor Terrace-South Slope,BK0701,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047050001",5162.1430567500001416192390024662018,1513120.7046999998856335878372192382812
"610.02","3",Brooklyn,"061002","3061002",,Brighton Beach,BK1303,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047061002",7326.3606693700003233971074223518372,2430445.4733799998648464679718017578125
"502.02","3",Brooklyn,"050202","3050202",,Windsor Terrace-South Slope,BK0701,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047050202",5366.5411120600001595448702573776245,1451525.3464899999089539051055908203125
"608","3",Brooklyn,"060800","3060800",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047060800",17881.3065860999995493330061435699463,4306805.3807399999350309371948242187500
"171","3",Brooklyn,"017100","3017100",,Windsor Terrace-South Slope,BK0701,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047017100",6141.8882777400003760703839361667633,2247115.2494199997745454311370849609375
"606","3",Brooklyn,"060600","3060600",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047060600",7668.7072281700002349680289626121521,1950213.6499600000679492950439453125000
"600","3",Brooklyn,"060000","3060000",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047060000",9650.3208415400004014372825622558594,4732242.6936299996450543403625488281250
"616","3",Brooklyn,"061600","3061600",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047061600",18133.9407882000014069490134716033936,7850056.4891999997198581695556640625000
"612","3",Brooklyn,"061200","3061200",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047061200",7180.6017202399998495820909738540649,2130753.4901499999687075614929199218750
"610.04","3",Brooklyn,"061004","3061004",,Brighton Beach,BK1303,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047061004",7052.0360022799995931563898921012878,2384898.3351900000125169754028320312500
"1502","3",Brooklyn,"150200","3150200",,Windsor Terrace-South Slope,BK0701,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),"36047150200",11199.4302110999997239559888839721680,3430773.6934299999848008155822753906250
"610.03","3",Brooklyn,"061003","3061003",,Brighton Beach,BK1303,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047061003",4810.3120828900000560679472982883453,904406.9928630000213161110877990722656
"636","3",Brooklyn,"063600","3063600",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047063600",5230.9451221099998292629607021808624,1230571.7070100000128149986267089843750
"632","3",Brooklyn,"063200","3063200",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047063200",5753.2268830299999535782262682914734,1264075.5222000000067055225372314453125
"545","3",Brooklyn,"054500","3054500",,South Williamsburg,BK0103,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047054500",5306.7150857899996481137350201606750,1801771.5944600000511854887008666992188
"622","3",Brooklyn,"062200","3062200",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047062200",12096.8704031000015675090253353118896,2689213.0720500000752508640289306640625
"543","3",Brooklyn,"054300","3054300",,Brooklyn Navy Yard,BK0261,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047054300",39387.6329418000022997148334980010986,10106059.8309000004082918167114257812500
"620","3",Brooklyn,"062000","3062000",,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047062000",9588.8088870200008386746048927307129,3438941.2550599998794496059417724609375
"644","3",Brooklyn,"064400","3064400",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047064400",6505.5313790700001845834776759147644,2145902.1950199999846518039703369140625
"642","3",Brooklyn,"064200","3064200",,Madison,BK1502,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047064200",6854.4354299200003879377618432044983,2530379.5893500000238418579101562500000
"706.01","3",Brooklyn,"070601","3070601",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047070601",13864.7339945000003353925421833992004,4536147.2230000002309679985046386718750
"640","3",Brooklyn,"064000","3064000",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047064000",5734.9518898899996202089823782444000,1651211.8474999999161809682846069335938
"696.02","3",Brooklyn,"069602","3069602",,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047069602",17792.7217052999985753558576107025146,7888385.8376399995759129524230957031250
"638","3",Brooklyn,"063800","3063800",,Madison,BK1502,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047063800",8403.5499029799993877531960606575012,1498400.9724399999249726533889770507812
"506","3",Brooklyn,"050600","3050600",,Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047050600",6696.1517671100000370643101632595062,1771606.0502400000113993883132934570312
"59","3",Brooklyn,"005900","3005900",,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),"36047005900",10147.3047748999997565988451242446899,3843225.6777499997988343238830566406250
"51","3",Brooklyn,"005100","3005100",,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),"36047005100",6145.5468163499999718624167144298553,1969090.1291499999351799488067626953125
"63","3",Brooklyn,"006300","3006300",,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,BK0601,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),"36047006300",5680.8803698199999416829086840152740,1081285.3753200001083314418792724609375
"366","3",Brooklyn,"036600","3036600",,Brighton Beach,BK1303,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047036600",6655.7213155299996287794783711433411,2516458.2601299998350441455841064453125
"354","3",Brooklyn,"035400","3035400",,Coney Island-Sea Gate,BK1302,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047035400",11354.3957359000014548655599355697632,4052451.9824700001627206802368164062500
"13","3",Brooklyn,"001300","3001300",,Downtown Brooklyn-DUMBO-Boerum Hill,BK0202,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047001300",7698.7716512599999987287446856498718,3167176.1203999998979270458221435546875
"365.02","3",Brooklyn,"036502","3036502",,Ocean Hill,BK1601,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047036502",6290.7722571900003458722494542598724,1316867.7783600001130253076553344726562
"563.02","3",Brooklyn,"056302","3056302",,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047056302",8186.7929760099996201461181044578552,2050580.9354499999899417161941528320312
