ctlabel,borocode,boroname,ct2020,boroct2020,cdeligibil,ntaname,nta2020,cdta2020,cdtaname,geoid,shape_leng,shape_area,num_crash,num_tree,crash_dens,tree_dens,area_acre
"834","3",Brooklyn,"083400","3083400",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047083400",4991.0159824800002752454020082950592,1355748.3336000000126659870147705078125,42.000000000000000,109.000000000000000,1.349,3.502,31.124
"852","3",Brooklyn,"085200","3085200",,Holy Cross Cemetery,BK1771,BK17,BK17 East Flatbush (CD 17 Approximation),"36047085200",9226.1008745599992835195735096931458,4276575.3085300000384449958801269531250,35.000000000000000,152.000000000000000,0.356,1.548,98.177
"850","3",Brooklyn,"085000","3085000",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047085000",7007.3374039500004073488526046276093,1556707.6818899998906999826431274414062,115.000000000000000,218.000000000000000,3.218,6.100,35.737
"848","3",Brooklyn,"084800","3084800",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047084800",4899.5969459199995981180109083652496,1479845.4908199999481439590454101562500,99.000000000000000,93.000000000000000,2.914,2.737,33.973
"846","3",Brooklyn,"084600","3084600",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047084600",5448.0853831799995532492175698280334,1778307.4791900001000612974166870117188,123.000000000000000,162.000000000000000,3.013,3.968,40.824
"860","3",Brooklyn,"086000","3086000",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047086000",5825.8886422599998695659451186656952,1879565.3547700000926852226257324218750,174.000000000000000,181.000000000000000,4.033,4.195,43.149
"858","3",Brooklyn,"085800","3085800",,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047085800",5738.7530088699995758361183106899261,1488957.9561600000597536563873291015625,66.000000000000000,154.000000000000000,1.931,4.505,34.182
"856","3",Brooklyn,"085600","3085600",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047085600",6259.3294861000003947992809116840363,1700511.6349500000942498445510864257812,112.000000000000000,177.000000000000000,2.869,4.534,39.038
"854","3",Brooklyn,"085400","3085400",,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047085400",7324.9480613200003062956966459751129,1385790.1176299999933689832687377929688,74.000000000000000,178.000000000000000,2.326,5.595,31.813
"742","3",Brooklyn,"074200","3074200",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047074200",5663.8399061299996901652775704860687,1876115.6961699998937547206878662109375,123.000000000000000,231.000000000000000,2.856,5.363,43.070
"740","3",Brooklyn,"074000","3074000",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047074000",5614.8792394700003569596447050571442,1747894.4201100000645965337753295898438,88.000000000000000,222.000000000000000,2.193,5.533,40.126
"738","3",Brooklyn,"073800","3073800",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047073800",5813.6905081200002314290031790733337,1941782.3053299998864531517028808593750,95.000000000000000,276.000000000000000,2.131,6.192,44.577
"736","3",Brooklyn,"073600","3073600",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047073600",5830.2087681000002703513018786907196,1915690.5002599998842924833297729492188,91.000000000000000,209.000000000000000,2.069,4.752,43.978
"750","3",Brooklyn,"075000","3075000",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047075000",5639.0787265900007696473039686679840,1866699.2213500000070780515670776367188,88.000000000000000,256.000000000000000,2.053,5.974,42.854
"748","3",Brooklyn,"074800","3074800",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047074800",5679.8639868700001898105256259441376,1900352.0445999999064952135086059570312,70.000000000000000,357.000000000000000,1.605,8.183,43.626
"746","3",Brooklyn,"074600","3074600",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047074600",7808.6341978399996150983497500419617,2171151.2905799997970461845397949218750,119.000000000000000,351.000000000000000,2.387,7.042,49.843
"744","3",Brooklyn,"074400","3074400",,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047074400",5625.7058319099996879231184720993042,1836193.7619199999608099460601806640625,35.000000000000000,356.000000000000000,0.830,8.445,42.153
"758","3",Brooklyn,"075800","3075800",,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047075800",6398.4437732699998377938754856586456,2209765.7952700001187622547149658203125,130.000000000000000,506.000000000000000,2.563,9.975,50.729
